trip_id,route_id,driver_id,timestamp,type,stop_id,n_items
461,197,1,22398,depart,544,1
461,197,,23119,arrive,239,
461,197,1,23222,depart,239,1
461,197,1,25096,arrive,,
461,197,1,25179,depart,520,1
461,197,1,27126,arrive,239,
461,197,,27231,depart,239,2
461,197,1,29482,arrive,199,
461,197,1,29566,depart,199,1
461,197,1,31691,arrive,447,
461,197,1,31772,depart,447,1
461,197,1,33592,arrive,150,
461,197,1,33695,depart,150,1
461,197,1,39346,arrive,0,
461,197,1,39409,depart,0,1
462,400,3,0,arrive,0,
462,400,3,21,depart,0,
462,400,3,750,arrive,583,
462,400,3,844,depart,583,1
462,400,3,1590,arrive,161,
462,400,3,1690,depart,161,1
462,400,3,2266,arrive,692,
462,400,3,2345,depart,692,1
462,400,3,3108,arrive,905,
462,400,3,3210,depart,905,1
462,400,3,3703,arrive,518,
462,400,3,3809,depart,518,3
462,400,3,4985,arrive,287,
462,400,3,5154,depart,287,1
462,400,,5375,arrive,455,
462,400,3,5500,depart,455,1
462,400,3,6556,arrive,959,
462,400,3,6637,depart,959,1
462,400,3,10102,arrive,441,
462,400,3,10183,depart,441,1
462,400,3,10992,arrive,939,
462,400,3,11073,depart,939,1
462,400,3,11985,arrive,683,
462,400,3,12089,depart,683,2
462,400,3,17597,arrive,692,
462,400,3,17679,depart,692,2
462,400,3,18291,arrive,161,
462,400,,18396,depart,161,2
462,400,3,18923,arrive,583,
462,400,3,19026,depart,583,1
462,400,3,19940,arrive,0,
462,400,3,20025,depart,0,4
463,329,2,0,arrive,0,
463,329,2,65,depart,0,
463,329,2,5132,arrive,150,
463,329,2,5253,depart,150,2
463,329,2,5974,arrive,493,
463,329,2,6072,depart,493,1
463,329,2,6570,arrive,274,
463,329,2,6710,depart,274,1
463,329,2,,arrive,86,
463,329,2,12574,depart,86,1
463,329,2,14133,arrive,1012,
463,329,2,14231,depart,1012,1
463,329,2,15606,arrive,804,
463,329,2,15725,depart,804,1
463,329,2,17663,arrive,647,
463,329,2,17745,depart,647,4
463,329,2,24317,arrive,100,
463,329,2,24396,depart,100,2
463,329,2,27302,arrive,577,
463,329,2,27379,depart,577,1
463,329,2,29343,arrive,55,
463,329,2,29440,depart,55,1
463,329,2,31793,arrive,615,
463,329,2,31892,depart,615,2
463,329,2,36711,arrive,22,
463,329,2,36790,depart,22,2
463,329,2,38407,arrive,0,
463,329,2,38483,depart,0,1
464,44,1,0,arrive,0,
464,44,1,181,depart,0,
464,44,1,2007,arrive,22,
464,44,1,2067,depart,22,2
464,44,1,2907,arrive,20,
464,44,1,2967,depart,20,2
464,44,1,4750,arrive,,
464,44,1,4814,depart,773,2
464,44,1,7136,arrive,541,
464,44,1,7219,depart,541,1
464,44,1,7515,arrive,634,
464,44,1,7578,depart,634,1
464,44,1,8629,arrive,618,
464,44,1,8750,depart,618,1
464,44,1,10917,arrive,601,
464,44,1,10980,depart,601,1
464,44,1,13746,arrive,37,
464,44,1,13789,depart,37,1
464,44,1,17873,arrive,940,
464,44,1,17936,depart,940,1
464,44,1,19609,arrive,,
464,44,1,19694,depart,216,2
464,44,1,21446,arrive,1001,
464,44,1,21551,depart,1001,2
464,44,1,27410,arrive,889,
464,44,1,27515,depart,,2
464,44,1,32343,arrive,1021,
464,44,1,32464,depart,1021,1
464,44,1,33609,arrive,0,
464,44,1,33672,depart,0,1
465,360,3,0,arrive,0,
465,360,3,336,depart,0,
465,360,3,1521,arrive,22,
465,360,3,1599,depart,22,1
465,360,3,2296,arrive,20,
465,360,3,2379,depart,20,1
465,360,3,2837,arrive,693,
465,360,3,2967,depart,693,3
465,360,3,4165,arrive,576,
465,360,,4246,depart,576,1
465,360,3,5560,arrive,731,
465,360,3,5641,depart,731,1
465,360,3,9927,arrive,920,
465,360,3,10054,depart,920,2
465,360,3,10764,arrive,439,
465,360,3,10889,depart,439,1
465,360,3,11442,arrive,542,
465,360,3,11551,depart,542,3
465,360,3,12125,arrive,67,
465,360,3,12271,depart,67,1
465,360,3,13786,arrive,708,
465,360,3,13911,depart,708,1
465,360,3,14965,arrive,998,
465,360,3,15118,depart,,3
465,360,3,18360,arrive,313,
465,360,3,18441,depart,313,1
465,360,3,20521,arrive,589,
465,360,3,20624,depart,589,1
465,360,3,23753,arrive,746,
465,360,3,23837,depart,746,3
465,360,3,24996,arrive,342,
465,360,3,25099,depart,342,1
465,360,3,29309,arrive,101,
465,360,3,29368,depart,101,1
465,360,3,30606,arrive,813,
465,360,3,30665,depart,813,1
465,360,3,31850,arrive,427,
465,360,3,31977,depart,427,2
465,360,3,36569,arrive,731,
465,360,3,36651,depart,731,2
465,360,3,37698,arrive,576,
465,360,3,37779,depart,576,1
465,360,3,38979,arrive,693,
465,360,,,depart,693,2
465,360,3,39538,arrive,20,
465,360,3,39621,depart,20,1
465,360,3,40484,arrive,22,
465,360,3,40567,depart,22,2
465,360,3,41946,arrive,0,
465,360,3,42027,depart,0,1
466,290,3,0,arrive,0,
466,290,3,154,depart,0,
466,290,3,1433,arrive,22,
466,290,3,1512,depart,22,2
466,290,,2947,arrive,616,
466,290,3,3029,depart,616,2
466,290,3,3404,arrive,104,
466,290,3,3484,depart,104,1
466,290,3,5395,arrive,629,
466,290,3,5456,depart,629,2
466,290,3,7041,arrive,678,
466,290,3,7170,depart,678,2
466,290,3,7863,arrive,647,
466,290,3,7944,depart,,
466,290,3,8547,arrive,678,
466,290,3,8675,depart,678,1
466,290,3,12456,arrive,,
466,290,3,12581,depart,604,1
466,290,3,15714,arrive,265,
466,290,3,15818,depart,265,2
466,290,3,18856,arrive,1021,
466,290,3,19005,depart,1021,1
466,290,3,22264,arrive,987,
466,290,3,22388,depart,987,1
466,290,3,28194,arrive,117,
466,290,3,28344,depart,117,1
466,290,3,28700,arrive,111,
466,290,3,28808,depart,111,4
466,290,3,29089,arrive,156,
466,290,3,29239,depart,156,1
466,290,3,30805,arrive,118,
466,290,3,30955,depart,118,1
466,290,3,31753,arrive,810,
466,290,3,31837,depart,810,3
466,290,3,34187,arrive,,
466,290,3,34290,depart,993,1
466,290,3,39134,arrive,89,
466,290,3,39214,depart,89,1
466,290,3,41644,arrive,161,
466,290,3,41748,depart,161,2
466,290,3,42423,arrive,583,
466,290,3,42525,depart,583,1
466,290,3,43232,arrive,0,
466,290,3,43313,depart,0,1
467,374,2,0,arrive,0,
467,374,2,-40,depart,0,
467,374,2,1592,arrive,22,
467,374,2,1667,depart,22,2
467,374,2,2464,arrive,20,
467,374,2,2538,depart,20,1
467,374,2,3922,arrive,553,
467,374,2,3999,depart,553,1
467,374,,4935,arrive,57,
467,374,2,5017,depart,57,4
467,374,2,5354,arrive,651,
467,374,2,5431,depart,651,1
467,374,2,8819,arrive,723,
467,374,2,8901,depart,723,
467,374,2,10617,arrive,956,
467,374,2,10698,depart,956,3
467,374,2,13327,arrive,932,
467,374,2,13404,depart,932,1
467,374,2,16230,arrive,956,
467,374,2,16307,depart,956,1
467,374,2,,arrive,723,
467,374,2,18238,depart,723,3
467,374,2,21393,arrive,651,
467,374,2,21470,depart,651,1
467,374,2,21589,arrive,57,
467,374,2,21671,depart,57,4
467,374,2,23792,arrive,610,
467,374,2,23848,depart,610,1
467,374,2,24836,arrive,214,
467,374,2,24977,depart,214,2
467,374,2,,arrive,653,
467,374,2,25627,depart,653,2
467,374,2,28480,arrive,568,
467,374,2,28560,depart,568,3
467,374,2,29349,arrive,637,
467,374,2,29449,depart,637,2
467,374,2,32305,arrive,612,
467,374,2,32402,depart,612,1
467,374,2,32715,arrive,620,
467,374,,32771,depart,620,1
467,374,2,33221,arrive,612,
467,374,2,33318,depart,612,1
467,374,2,37213,arrive,,
467,374,2,37355,depart,236,
467,374,2,39822,arrive,0,
467,374,2,39901,depart,0,
468,167,2,0,arrive,,
468,167,2,96,depart,0,
468,167,2,1738,arrive,22,
468,167,2,1812,depart,22,1
468,167,2,3145,arrive,895,
468,167,2,3221,depart,895,1
468,167,2,4469,arrive,17,
468,167,2,4566,depart,17,1
468,167,2,5815,arrive,674,
468,167,2,5892,depart,674,1
468,167,2,9231,arrive,420,
468,167,2,9308,depart,420,1
468,167,2,10459,arrive,1026,
468,167,2,10557,depart,1026,1
468,167,2,11384,arrive,217,
468,167,2,11503,depart,217,1
468,167,2,12409,arrive,531,
468,167,2,12549,depart,531,1
468,167,2,14159,arrive,834,
468,167,2,14279,depart,834,2
468,167,2,15487,arrive,325,
468,167,2,15629,depart,325,2
468,167,2,16498,arrive,838,
468,167,2,16639,depart,838,2
468,167,2,17448,arrive,794,
468,167,2,17588,depart,794,1
468,167,2,18309,arrive,259,
468,167,2,18447,depart,259,1
468,167,2,19985,arrive,773,
468,167,2,20062,depart,773,1
468,167,2,21718,arrive,20,
468,167,2,21794,depart,20,1
468,167,2,22853,arrive,22,
468,167,2,22930,depart,22,1
468,167,2,24519,arrive,0,
468,167,2,24598,depart,0,2
469,146,1,0,arrive,0,
469,146,1,63,depart,0,
469,146,1,1372,arrive,1021,
469,146,1,1486,depart,1021,1
469,146,1,,arrive,987,
469,146,1,6381,depart,987,1
469,146,1,10212,arrive,432,
469,146,1,10317,depart,432,2
469,146,1,11533,arrive,908,
469,146,1,11638,depart,908,2
469,146,1,13073,arrive,209,
469,146,1,,depart,209,1
469,146,1,13665,arrive,604,
469,146,1,13770,depart,604,2
469,146,1,14947,arrive,826,
469,146,1,15090,depart,826,1
469,146,1,16037,arrive,662,
469,146,1,16102,depart,662,2
469,146,1,17858,arrive,96,
469,146,1,17923,depart,96,2
469,146,1,19464,arrive,873,
469,146,1,19585,depart,873,1
469,146,1,21231,arrive,759,
469,146,1,21316,depart,759,2
469,146,1,22490,arrive,75,
469,146,1,22553,depart,75,
469,146,1,25582,arrive,304,
469,146,1,25671,depart,304,4
469,146,1,28421,arrive,22,
469,146,1,28484,depart,22,1
469,146,1,30251,arrive,0,
469,146,1,30314,depart,0,1
470,358,2,0,arrive,0,
470,358,2,-16,depart,0,
470,358,2,1144,arrive,1021,
470,358,2,1275,depart,1021,1
470,358,2,2673,arrive,382,
470,358,2,2769,depart,382,1
470,358,2,6080,arrive,,
470,358,2,6178,depart,139,1
470,358,2,9673,arrive,362,
470,358,2,9750,depart,362,1
470,358,2,10751,arrive,121,
470,358,2,10828,depart,121,1
470,358,2,11101,arrive,160,
470,358,2,11178,depart,160,1
470,358,2,12319,arrive,470,
470,358,2,12419,depart,470,3
470,358,2,13315,arrive,746,
470,358,2,13393,depart,746,2
470,358,2,15692,arrive,893,
470,358,2,15788,depart,893,1
470,358,2,16246,arrive,425,
470,358,2,16328,depart,425,4
470,358,2,19770,arrive,692,
470,358,2,19849,depart,692,2
470,358,2,20457,arrive,161,
470,358,2,20555,depart,161,1
470,358,2,21473,arrive,583,
470,358,2,21571,depart,583,1
470,358,2,22629,arrive,0,
470,358,,22707,depart,0,2
471,161,3,0,arrive,0,
471,161,3,122,depart,0,
471,161,3,1388,arrive,22,
471,161,3,1467,depart,,2
471,161,3,2079,arrive,20,
471,161,3,2163,depart,20,2
471,161,3,6555,arrive,343,
471,161,3,6658,depart,343,1
471,161,3,13042,arrive,,
471,161,3,13188,depart,980,1
471,161,3,14359,arrive,892,
471,161,3,14486,depart,892,1
471,161,3,16204,arrive,,
471,161,3,16264,depart,658,2
471,161,3,17328,arrive,931,
471,161,3,17412,depart,931,3
471,161,3,19035,arrive,489,
471,161,3,19117,depart,,
471,161,3,22071,arrive,759,
471,161,3,22174,depart,759,1
471,161,3,23034,arrive,75,
471,161,3,23118,depart,75,3
471,161,3,25097,arrive,304,
471,161,3,25202,depart,304,2
471,161,3,27123,arrive,22,
471,161,3,27207,depart,22,3
471,161,3,28459,arrive,0,
471,161,3,28539,depart,0,1
472,42,3,0,arrive,0,
472,42,,112,depart,0,
472,42,3,1090,arrive,583,
472,42,3,1187,depart,583,
472,42,3,1813,arrive,161,
472,42,3,1913,depart,161,1
472,42,3,3349,arrive,25,
472,42,3,3496,depart,25,2
472,42,3,13093,arrive,747,
472,42,3,13152,depart,747,1
472,42,3,16855,arrive,141,
472,42,3,17003,depart,141,2
472,42,3,17938,arrive,539,
472,42,3,18067,depart,539,2
472,42,3,18343,arrive,151,
472,42,3,18425,depart,151,2
472,42,3,19971,arrive,832,
472,42,3,20141,depart,,2
472,42,3,20580,arrive,67,
472,42,3,20727,depart,67,1
472,42,3,22137,arrive,708,
472,42,3,22262,depart,708,1
472,42,3,22339,arrive,276,
472,42,3,22442,depart,276,1
472,42,3,23767,arrive,538,
472,42,3,23891,depart,,1
472,42,3,25169,arrive,692,
472,42,3,25253,depart,692,3
472,42,3,25895,arrive,,
472,42,3,26000,depart,161,2
472,42,3,26612,arrive,583,
472,42,3,26715,depart,583,1
472,42,3,27650,arrive,0,
472,42,3,27732,depart,0,
473,50,1,0,arrive,0,
473,50,1,-1,depart,0,
473,50,1,1056,arrive,583,
473,50,1,1132,depart,583,2
473,50,1,1962,arrive,161,
473,50,1,2040,depart,161,1
473,50,1,3044,arrive,692,
473,50,1,3105,depart,692,1
473,50,1,4899,arrive,538,
473,50,1,5003,depart,538,2
473,50,1,6980,arrive,276,
473,50,1,7065,depart,276,2
473,50,1,8051,arrive,670,
473,50,1,8138,depart,670,3
473,50,1,9137,arrive,276,
473,50,1,9222,depart,276,2
473,50,1,10062,arrive,66,
473,50,1,10144,depart,66,2
473,50,1,12412,arrive,636,
473,50,1,12499,depart,636,3
473,50,1,14347,arrive,425,
473,50,1,14412,depart,425,2
473,50,1,18182,arrive,368,
473,50,1,18303,depart,368,1
473,50,1,22103,arrive,425,
473,50,1,22166,depart,,1
473,50,1,24447,arrive,181,
473,50,1,24550,depart,181,1
473,50,1,,arrive,440,
473,50,1,26078,depart,440,2
473,50,1,32533,arrive,57,
473,50,,32598,depart,57,2
473,50,1,33776,arrive,553,
473,50,1,33839,depart,553,1
473,50,1,35413,arrive,20,
473,50,1,35474,depart,20,1
473,50,1,36396,arrive,22,
473,50,1,36461,depart,22,2
473,50,1,38286,arrive,0,
473,50,1,38349,depart,0,1
474,43,3,0,arrive,0,
474,43,3,247,depart,0,
474,43,3,1048,arrive,1021,
474,43,,1193,depart,1021,2
474,43,3,4270,arrive,265,
474,43,3,4374,depart,265,2
474,43,3,7467,arrive,604,
474,43,3,7591,depart,604,1
474,43,3,8859,arrive,863,
474,43,3,8962,depart,863,1
474,43,3,9774,arrive,290,
474,43,3,9876,depart,290,1
474,43,3,10204,arrive,33,
474,43,3,10329,depart,33,1
474,43,3,16266,arrive,998,
474,43,3,16419,depart,998,3
474,43,3,17218,arrive,708,
474,43,3,17347,depart,708,4
474,43,3,18921,arrive,67,
474,43,3,19068,depart,67,1
474,43,3,20621,arrive,690,
474,43,3,20746,depart,690,1
474,43,3,22998,arrive,824,
474,43,,23126,depart,824,1
474,43,3,24272,arrive,529,
474,43,3,24354,depart,529,2
474,43,3,25627,arrive,985,
474,43,3,25756,depart,985,4
474,43,3,26922,arrive,529,
474,43,3,27002,depart,529,1
474,43,3,30947,arrive,364,
474,43,3,31029,depart,364,2
474,43,3,32711,arrive,17,
474,43,3,32816,depart,17,2
474,43,3,33783,arrive,895,
474,43,,33865,depart,895,2
474,43,3,34782,arrive,22,
474,43,3,34862,depart,22,1
474,43,3,36056,arrive,0,
474,43,3,36137,depart,0,1
475,92,2,0,arrive,0,
475,92,2,50,depart,0,
475,92,2,1072,arrive,583,
475,92,2,1163,depart,583,1
475,92,2,1786,arrive,161,
475,92,2,1880,depart,161,1
475,92,2,4722,arrive,13,
475,92,2,4841,depart,13,1
475,92,2,5819,arrive,295,
475,92,2,5896,depart,295,1
475,92,2,7670,arrive,413,
475,92,2,7747,depart,413,1
475,92,2,9741,arrive,295,
475,92,2,9818,depart,295,1
475,92,2,11178,arrive,36,
475,92,2,11274,depart,36,1
475,92,2,12209,arrive,,
475,92,2,12330,depart,684,3
475,92,2,13070,arrive,,
475,92,2,13191,depart,310,2
475,92,2,14812,arrive,140,
475,92,2,14887,depart,140,1
475,92,2,15769,arrive,,
475,92,2,15846,depart,561,1
475,92,2,19053,arrive,541,
475,92,2,19151,depart,541,1
475,92,2,21030,arrive,773,
475,92,2,21107,depart,773,1
475,92,2,22821,arrive,20,
475,92,2,22897,depart,20,1
475,92,2,24003,arrive,22,
475,92,2,24080,depart,22,1
475,92,2,25459,arrive,0,
475,92,2,25536,depart,0,1
476,225,1,0,arrive,0,
476,225,1,94,depart,0,
476,225,1,1836,arrive,22,
476,225,1,1894,depart,22,1
476,225,1,2935,arrive,895,
476,225,,2996,depart,895,1
476,225,1,4396,arrive,17,
476,225,1,4479,depart,17,1
476,225,1,5824,arrive,267,
476,225,1,5947,depart,267,1
476,225,1,18820,arrive,316,
476,225,1,18903,depart,316,1
476,225,1,31816,arrive,267,
476,225,1,31939,depart,267,1
476,225,1,36251,arrive,457,
476,225,1,36356,depart,457,2
476,225,1,37357,arrive,569,
476,225,1,37438,depart,569,1
476,225,1,43008,arrive,785,
476,225,1,43133,depart,785,2
476,225,1,47544,arrive,204,
476,225,1,47647,depart,204,1
476,225,1,52074,arrive,692,
476,225,1,52137,depart,692,1
476,225,1,53271,arrive,161,
476,225,1,53354,depart,161,1
476,225,1,54324,arrive,583,
476,225,1,54409,depart,583,2
476,225,1,55623,arrive,0,
476,225,1,55686,depart,0,1
477,207,2,0,arrive,0,
477,207,2,237,depart,0,
477,207,2,1379,arrive,1021,
477,207,2,1516,depart,1021,3
477,207,2,5400,arrive,265,
477,207,2,5498,depart,265,1
477,207,2,6269,arrive,403,
477,207,2,6386,depart,403,1
477,207,2,,arrive,422,
477,207,2,7058,depart,422,1
477,207,2,10036,arrive,858,
477,207,2,10153,depart,858,1
477,207,2,11574,arrive,79,
477,207,2,11716,depart,79,2
477,207,2,13246,arrive,858,
477,207,2,13367,depart,858,3
477,207,2,17851,arrive,224,
477,207,2,17908,depart,,2
477,207,2,18531,arrive,61,
477,207,2,18630,depart,61,2
477,207,2,19876,arrive,106,
477,207,2,19953,depart,106,1
477,207,2,21991,arrive,147,
477,207,,22089,depart,147,1
477,207,2,23924,arrive,181,
477,207,2,24043,depart,181,1
477,207,2,27363,arrive,567,
477,207,2,27503,depart,567,1
477,207,2,28359,arrive,161,
477,207,2,28457,depart,161,1
477,207,2,29259,arrive,583,
477,207,2,29357,depart,583,1
477,207,2,30402,arrive,0,
477,207,,30478,depart,0,1
478,188,3,0,arrive,0,
478,188,3,116,depart,0,
478,188,3,992,arrive,583,
478,188,3,1089,depart,583,1
478,188,3,1805,arrive,161,
478,188,3,1905,depart,161,1
478,188,3,2452,arrive,692,
478,188,3,2532,depart,692,1
478,188,3,3360,arrive,,
478,188,3,3463,depart,905,1
478,188,3,3885,arrive,588,
478,188,3,3988,depart,588,1
478,188,3,4350,arrive,686,
478,188,3,4431,depart,686,1
478,188,3,4874,arrive,588,
478,188,3,4978,depart,588,2
478,188,3,,arrive,905,
478,188,3,5437,depart,905,1
478,188,3,6270,arrive,692,
478,188,3,6352,depart,692,2
478,188,3,7010,arrive,,
478,188,3,7114,depart,161,2
478,188,3,8299,arrive,25,
478,188,3,8446,depart,25,1
478,188,3,10419,arrive,910,
478,188,3,10480,depart,910,2
478,188,3,11000,arrive,265,
478,188,3,,depart,265,1
478,188,3,13960,arrive,1021,
478,188,3,14112,depart,1021,2
478,188,3,15070,arrive,0,
478,188,3,15151,depart,0,1
479,394,2,0,arrive,,
479,394,2,-1,depart,0,
479,394,2,1485,arrive,22,
479,394,2,1557,depart,22,1
479,394,2,2276,arrive,20,
479,394,2,2351,depart,20,2
479,394,2,3977,arrive,773,
479,394,2,4053,depart,773,1
479,394,2,6093,arrive,541,
479,394,2,6195,depart,,3
479,394,2,7173,arrive,728,
479,394,2,7291,depart,728,1
479,394,2,7505,arrive,440,
479,394,2,7561,depart,440,1
479,394,2,8569,arrive,148,
479,394,2,8688,depart,148,1
479,394,2,9197,arrive,860,
479,394,2,9314,depart,860,1
479,394,2,12380,arrive,891,
479,394,2,12499,depart,891,1
479,394,2,12961,arrive,653,
479,394,2,13064,depart,653,4
479,394,2,13460,arrive,776,
479,394,2,13558,depart,776,1
479,394,2,14078,arrive,653,
479,394,2,14176,depart,653,1
479,394,2,14796,arrive,891,
479,394,2,14914,depart,891,1
479,394,2,16684,arrive,104,
479,394,2,16765,depart,104,3
479,394,2,17435,arrive,616,
479,394,2,17514,depart,616,2
479,394,2,19440,arrive,22,
479,394,2,19517,depart,22,1
479,394,2,21085,arrive,0,
479,394,2,21162,depart,0,1
480,438,3,0,arrive,0,
480,438,3,26,depart,,
480,438,3,1339,arrive,22,
480,438,3,1415,depart,22,1
480,438,3,2320,arrive,20,
480,438,3,2404,depart,20,2
480,438,3,2939,arrive,693,
480,438,3,3068,depart,693,2
480,438,3,4569,arrive,,
480,438,3,4693,depart,564,1
480,438,3,5566,arrive,260,
480,438,3,5625,depart,260,1
480,438,3,8080,arrive,262,
480,438,3,8229,depart,262,3
480,438,3,8675,arrive,534,
480,438,3,8779,depart,534,2
480,438,3,9206,arrive,123,
480,438,3,9331,depart,123,1
480,438,3,10919,arrive,985,
480,438,3,11044,depart,985,1
480,438,3,12537,arrive,266,
480,438,3,12618,depart,266,1
480,438,3,14086,arrive,985,
480,438,3,14212,depart,985,2
480,438,3,15465,arrive,529,
480,438,3,15546,depart,529,1
480,438,3,19396,arrive,364,
480,438,3,19479,depart,364,2
480,438,3,21164,arrive,17,
480,438,3,21267,depart,17,1
480,438,3,22230,arrive,895,
480,438,3,22313,depart,895,2
480,438,3,23207,arrive,22,
480,438,3,23287,depart,22,1
480,438,3,24715,arrive,0,
480,438,3,24796,depart,0,1
481,365,1,0,arrive,0,
481,365,1,160,depart,0,
481,365,1,,arrive,236,
481,365,1,3203,depart,236,1
481,365,1,25786,arrive,157,
481,365,1,25875,depart,157,4
481,365,1,27905,arrive,121,
481,365,1,27968,depart,121,1
481,365,1,28457,arrive,160,
481,365,1,28522,depart,160,2
481,365,1,34987,arrive,259,
481,365,1,35108,depart,259,1
481,365,1,36746,arrive,773,
481,365,1,36810,depart,773,1
481,365,1,39500,arrive,297,
481,365,1,39563,depart,297,1
481,365,1,42140,arrive,773,
481,365,1,42205,depart,773,2
481,365,1,44094,arrive,20,
481,365,1,,depart,20,3
481,365,1,45143,arrive,22,
481,365,1,45206,depart,22,1
481,365,1,46979,arrive,0,
481,365,1,47042,depart,0,1
482,315,1,0,arrive,0,
482,315,1,214,depart,,
482,315,1,1546,arrive,583,
482,315,1,1623,depart,583,1
482,315,1,2496,arrive,161,
482,315,1,2577,depart,161,1
482,315,1,3420,arrive,692,
482,315,1,3482,depart,692,1
482,315,1,5427,arrive,,
482,315,1,5530,depart,538,1
482,315,1,5927,arrive,406,
482,315,1,6048,depart,406,1
482,315,1,10955,arrive,606,
482,315,1,11022,depart,606,3
482,315,1,15065,arrive,115,
482,315,1,15208,depart,115,1
482,315,1,19212,arrive,686,
482,315,1,19277,depart,686,2
482,315,1,21134,arrive,105,
482,315,1,21218,depart,105,2
482,315,1,23089,arrive,686,
482,315,1,23153,depart,686,2
482,315,1,23584,arrive,588,
482,315,1,23667,depart,588,
482,315,,24133,arrive,905,
482,315,1,24217,depart,905,1
482,315,1,25243,arrive,692,
482,315,1,25306,depart,692,1
482,315,1,25980,arrive,161,
482,315,1,26063,depart,161,1
482,315,1,26838,arrive,583,
482,315,1,26923,depart,583,2
482,315,1,28060,arrive,0,
482,315,1,28125,depart,0,2
483,82,2,0,arrive,0,
483,82,2,248,depart,0,
483,82,2,1815,arrive,22,
483,82,2,1888,depart,22,1
483,82,2,3700,arrive,616,
483,82,2,3778,depart,616,2
483,82,2,5608,arrive,835,
483,82,2,5727,depart,835,1
483,82,2,9392,arrive,644,
483,82,2,9533,depart,644,2
483,82,2,11564,arrive,451,
483,82,2,11664,depart,451,2
483,82,2,13374,arrive,6,
483,82,2,13453,depart,6,2
483,82,2,,arrive,451,
483,82,2,15318,depart,451,2
483,82,2,16703,arrive,747,
483,82,2,16759,depart,747,1
483,82,2,16850,arrive,842,
483,82,2,16929,depart,,2
483,82,2,24826,arrive,557,
483,82,2,24945,depart,557,1
483,82,2,25608,arrive,928,
483,82,2,25704,depart,928,1
483,82,2,26987,arrive,805,
483,82,2,27044,depart,805,2
483,82,2,28176,arrive,530,
483,82,2,28297,depart,530,2
483,82,2,29846,arrive,93,
483,82,2,29945,depart,93,2
483,82,2,30817,arrive,825,
483,82,2,30916,depart,825,2
483,82,2,34251,arrive,481,
483,82,2,34328,depart,481,1
483,82,2,34633,arrive,895,
483,82,2,34711,depart,895,2
483,82,2,35832,arrive,22,
483,82,2,35909,depart,22,1
483,82,2,37453,arrive,0,
483,82,2,37533,depart,0,3
484,328,3,0,arrive,0,
484,328,3,239,depart,0,
484,328,3,2462,arrive,236,
484,328,3,2609,depart,236,2
484,328,3,7335,arrive,379,
484,328,3,7438,depart,379,1
484,328,3,8859,arrive,903,
484,328,3,8986,depart,903,2
484,328,3,9200,arrive,760,
484,328,3,9287,depart,760,5
484,328,3,10254,arrive,774,
484,328,3,10341,depart,774,3
484,328,3,11148,arrive,464,
484,328,3,11232,depart,464,3
484,328,3,12223,arrive,769,
484,328,3,12370,depart,769,1
484,328,,14375,arrive,152,
484,328,3,14479,depart,152,2
484,328,3,16887,arrive,600,
484,328,3,16990,depart,600,1
484,328,3,20799,arrive,616,
484,328,3,20880,depart,616,1
484,328,3,22290,arrive,22,
484,328,3,22372,depart,22,2
484,328,3,23574,arrive,0,
484,328,3,23655,depart,0,1
485,22,3,0,arrive,0,
485,22,3,118,depart,0,
485,22,3,916,arrive,583,
485,22,3,1013,depart,583,2
485,22,3,2144,arrive,466,
485,22,3,2267,depart,466,1
485,22,3,3434,arrive,277,
485,22,3,3580,depart,277,1
485,22,3,5326,arrive,352,
485,22,3,5451,depart,352,1
485,22,3,6500,arrive,460,
485,22,3,6559,depart,460,1
485,22,3,7724,arrive,453,
485,22,3,7805,depart,453,1
485,22,3,8958,arrive,460,
485,22,3,9019,depart,460,2
485,22,3,9715,arrive,468,
485,22,3,9776,depart,468,2
485,22,3,12710,arrive,422,
485,22,3,12857,depart,422,1
485,22,3,15277,arrive,858,
485,22,3,15404,depart,858,1
485,22,3,16856,arrive,803,
485,22,3,16960,depart,803,2
485,22,3,25052,arrive,493,
485,22,3,25157,depart,493,2
485,22,3,25699,arrive,150,
485,22,3,25824,depart,150,1
485,22,3,29988,arrive,0,
485,22,3,30069,depart,0,1
486,151,1,0,arrive,0,
486,151,1,148,depart,0,
486,151,1,5815,arrive,150,
486,151,1,5920,depart,150,2
486,151,1,15051,arrive,479,
486,151,1,15156,depart,479,2
486,151,1,16334,arrive,174,
486,151,1,16419,depart,174,2
486,151,1,17340,arrive,479,
486,151,1,17443,depart,479,1
486,151,1,26354,arrive,150,
486,151,1,26458,depart,150,1
486,151,1,27179,arrive,493,
486,151,1,27262,depart,493,
486,151,1,29431,arrive,881,
486,151,1,29556,depart,881,2
486,151,1,35034,arrive,126,
486,151,1,35097,depart,126,1
486,151,1,40596,arrive,881,
486,151,1,40719,depart,881,1
486,151,1,42644,arrive,493,
486,151,1,42727,depart,,1
486,151,1,46931,arrive,142,
486,151,1,47055,depart,142,1
486,151,1,49436,arrive,809,
486,151,1,49520,depart,809,1
486,151,1,54192,arrive,992,
486,151,1,54255,depart,992,1
486,151,1,55111,arrive,461,
486,151,1,55232,depart,461,1
486,151,1,,arrive,,
486,151,1,61211,depart,144,2
486,151,1,,arrive,631,
486,151,1,62462,depart,631,1
486,151,1,63874,arrive,304,
486,151,1,63957,depart,304,1
486,151,1,66665,arrive,22,
486,151,1,66730,depart,22,2
486,151,1,68488,arrive,0,
486,151,1,68551,depart,0,1
487,249,1,0,arrive,0,
